ano,id_municipio,bioma,area_total,desmatado,vegetacao_natural,nao_vegetacao_natural,hidrografia,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,nota,ranking,valor_extracao_vegetal_total
2012,1503804,Amazônia,2060.35978,1509.0,285.7,0.0,265.7,344962.0,24949.0,320013.0,40668.0,29357.0,124605.0,125382.0,,,2437.0
2011,1503804,Amazônia,2060.35978,1508.1,286.6,0.0,265.7,301391.0,19683.0,281708.0,31406.0,34230.0,103920.0,112152.0,,,2387.0
2003,1503804,Amazônia,2060.35978,1399.0,395.7,0.0,265.7,115511.0,9978.0,105533.0,9009.0,19446.0,38368.0,38710.0,,,642.0
2005,1507979,Amazônia,1894.50034,320.4,784.9,392.6,396.6,37621.0,1128.0,36493.0,8888.0,1481.0,7965.0,18159.0,,,703.0
2019,1507979,Amazônia,1894.50034,365.2,740.1,392.6,396.6,470503.0,10320.0,460183.0,15434.0,272933.0,81822.0,89994.0,,,5657.0
2004,1507979,Amazônia,1894.50034,314.1,791.2,392.6,396.6,33666.0,1086.0,32579.0,8697.0,1772.0,7025.0,15085.0,,,532.0
2018,1507979,Amazônia,1894.50034,360.6,744.7,392.6,396.6,510355.0,9446.0,500908.0,15880.0,311077.0,90297.0,83654.0,,,4381.0
2010,1507979,Amazônia,1894.50034,340.5,764.8,392.6,396.6,71984.0,2096.0,69888.0,14545.0,8607.0,14881.0,31855.0,,,851.0
2013,1507979,Amazônia,1894.50034,345.5,759.8,392.6,396.6,304290.0,6125.0,298165.0,15475.0,182569.0,50459.0,49662.0,,,1527.0
2006,1507979,Amazônia,1894.50034,322.8,782.5,392.6,396.6,40659.0,1370.0,39289.0,8914.0,1808.0,8813.0,19754.0,,,992.0
2007,1507979,Amazônia,1894.50034,326.6,778.7,392.6,396.6,40049.0,1367.0,38682.0,8550.0,1480.0,9346.0,19306.0,,,1052.0
2003,1507979,Amazônia,1894.50034,312.3,793.0,392.6,396.6,29809.0,876.0,28933.0,7865.0,1375.0,5870.0,13823.0,,,524.0
2017,1507979,Amazônia,1894.50034,359.2,746.1,392.6,396.6,527426.0,9230.0,518195.0,17392.0,334844.0,87489.0,78470.0,,,2942.0
2008,1507979,Amazônia,1894.50034,332.2,773.1,392.6,396.6,48418.0,1504.0,46914.0,9116.0,1986.0,11362.0,24450.0,,,916.0
2011,1507979,Amazônia,1894.50034,341.9,763.4,392.6,396.6,76490.0,4021.0,72469.0,12012.0,3714.0,17462.0,39280.0,,,1551.0
2016,1507979,Amazônia,1894.50034,357.0,748.3,392.6,396.6,458707.0,9435.0,449272.0,17778.0,275920.0,82674.0,72900.0,,,2967.0
2020,1507979,Amazônia,1894.50034,368.0,737.3,392.6,396.6,433503.0,11548.0,421954.0,19343.0,243019.0,68703.0,90889.0,,,13696.0
2012,1507979,Amazônia,1894.50034,342.5,762.8,392.6,396.6,346022.0,5968.0,340054.0,12423.0,230772.0,53098.0,43761.0,,,1580.0
2009,1507979,Amazônia,1894.50034,336.3,769.0,392.6,396.6,55889.0,1834.0,54055.0,10019.0,2205.0,13867.0,27965.0,,,865.0
2002,1507979,Amazônia,1894.50034,305.0,800.3,392.6,396.6,25729.0,597.0,25132.0,6187.0,1278.0,5314.0,12354.0,,,411.0
2014,1507979,Amazônia,1894.50034,349.4,755.9,392.6,396.6,399837.0,5933.0,393903.0,14928.0,257930.0,67506.0,53540.0,,,1320.0
2015,1507979,Amazônia,1894.50034,354.0,751.3,392.6,396.6,484668.0,8582.0,476086.0,15983.0,314198.0,83597.0,62308.0,,,1014.0
2021,1507979,Amazônia,1894.50034,371.9,733.4,392.6,396.6,519541.0,13200.0,506341.0,25488.0,303399.0,76049.0,101404.0,,,47749.0
2019,1507961,Amazônia,202.82734,169.0,33.8,0.0,0.0,71267.0,2182.0,69084.0,6574.0,2652.0,14622.0,45236.0,,,201.0
2020,1507961,Amazônia,202.82734,169.2,33.6,0.0,0.0,77180.0,1995.0,75184.0,8142.0,2640.0,14111.0,50292.0,,,422.0
2008,1507961,Amazônia,202.82734,166.8,36.0,0.0,0.0,27573.0,809.0,26764.0,5352.0,1177.0,5591.0,14643.0,,,274.0
2003,1507961,Amazônia,202.82734,160.4,42.4,0.0,0.0,14818.0,385.0,14433.0,3057.0,600.0,2615.0,8161.0,,,352.0
2014,1507961,Amazônia,202.82734,168.2,34.6,0.0,0.0,57009.0,1366.0,55642.0,11272.0,2455.0,10898.0,31018.0,,,391.0
2007,1507961,Amazônia,202.82734,165.5,37.3,0.0,0.0,24939.0,661.0,24278.0,5647.0,964.0,4958.0,12708.0,,,193.0
2015,1507961,Amazônia,202.82734,168.2,34.6,0.0,0.0,63158.0,2276.0,60882.0,12634.0,3337.0,12076.0,32834.0,,,301.0
2017,1507961,Amazônia,202.82734,168.5,34.3,0.0,0.0,71819.0,2110.0,69709.0,14096.0,3096.0,13961.0,38556.0,,,303.0
2002,1507961,Amazônia,202.82734,150.0,52.8,0.0,0.0,13416.0,349.0,13067.0,2869.0,585.0,2585.0,7028.0,,,220.0
2009,1507961,Amazônia,202.82734,166.9,35.9,0.0,0.0,31471.0,844.0,30627.0,5812.0,1356.0,6532.0,16927.0,,,265.0
2018,1507961,Amazônia,202.82734,168.8,34.0,0.0,0.0,70380.0,1964.0,68416.0,6955.0,3174.0,15083.0,43204.0,,,250.0
2021,1507961,Amazônia,202.82734,169.3,33.5,0.0,0.0,83046.0,2391.0,80655.0,8621.0,2699.0,14744.0,54591.0,,,537.0
2005,1507961,Amazônia,202.82734,162.3,40.5,0.0,0.0,19632.0,499.0,19133.0,4248.0,790.0,3772.0,10324.0,,,174.0
2010,1507961,Amazônia,202.82734,167.3,35.5,0.0,0.0,34897.0,970.0,33927.0,7429.0,1592.0,6693.0,18213.0,,,401.0
2016,1507961,Amazônia,202.82734,168.5,34.3,0.0,0.0,68169.0,2071.0,66098.0,16015.0,3169.0,12800.0,34113.0,,,241.0
2004,1507961,Amazônia,202.82734,162.0,40.8,0.0,0.0,17545.0,415.0,17131.0,3982.0,987.0,3231.0,8931.0,,,265.0
2011,1507961,Amazônia,202.82734,167.5,35.3,0.0,0.0,40006.0,1040.0,38966.0,8031.0,1789.0,7686.0,21460.0,,,418.0
2013,1507961,Amazônia,202.82734,168.0,34.8,0.0,0.0,63335.0,2320.0,61014.0,16017.0,4130.0,10735.0,30132.0,,,393.0
2006,1507961,Amazônia,202.82734,165.0,37.8,0.0,0.0,21464.0,547.0,20918.0,4531.0,917.0,4050.0,11419.0,,,152.0
2012,1507961,Amazônia,202.82734,167.9,34.9,0.0,0.0,40539.0,1029.0,39510.0,9414.0,-1823.0,8322.0,23597.0,,,428.0
2018,1508407,Amazônia,3788.70434,3373.2,393.8,0.0,21.7,1226364.0,244661.0,981703.0,114067.0,254129.0,421111.0,192395.0,,,44.0
2014,1508407,Amazônia,3788.70434,3369.6,397.4,0.0,21.7,858796.0,116991.0,741805.0,93231.0,215194.0,299516.0,133864.0,,,38.0
2012,1508407,Amazônia,3788.70434,3366.8,400.2,0.0,21.7,569966.0,62464.0,507502.0,76157.0,127818.0,202320.0,101207.0,,,42.0
2015,1508407,Amazônia,3788.70434,3370.7,396.3,0.0,21.7,1075410.0,163856.0,911553.0,109694.0,305582.0,351139.0,145139.0,,,39.0
2021,1508407,Amazônia,3788.70434,3376.9,390.1,0.0,21.7,1605020.0,299963.0,1305057.0,184086.0,316879.0,560861.0,243231.0,,,
2007,1508407,Amazônia,3788.70434,3351.8,415.2,0.0,21.7,442217.0,41960.0,400258.0,32042.0,156652.0,158210.0,53353.0,,,59.0
2008,1508407,Amazônia,3788.70434,3356.5,410.5,0.0,21.7,384058.0,37057.0,347000.0,38979.0,91941.0,153997.0,62084.0,,,64.0
2011,1508407,Amazônia,3788.70434,3365.4,401.6,0.0,21.7,585302.0,70189.0,515113.0,78893.0,118173.0,225751.0,92297.0,,,42.0
2006,1508407,Amazônia,3788.70434,3334.3,432.7,0.0,21.7,405756.0,31840.0,373916.0,37119.0,183819.0,114912.0,38067.0,,,82.0
2004,1508407,Amazônia,3788.70434,3250.5,516.5,0.0,21.7,268338.0,24447.0,243891.0,40715.0,67390.0,104478.0,31307.0,,,170.0
2002,1508407,Amazônia,3788.70434,3209.3,557.7,0.0,21.7,173508.0,19388.0,154120.0,34556.0,19108.0,72149.0,28308.0,,,448.0
2013,1508407,Amazônia,3788.70434,3367.4,399.6,0.0,21.7,710788.0,95231.0,615557.0,88154.0,163718.0,246375.0,117311.0,,,40.0
2017,1508407,Amazônia,3788.70434,3372.3,394.7,0.0,21.7,1218114.0,183791.0,1034322.0,119682.0,343722.0,392869.0,178049.0,,,44.0
2020,1508407,Amazônia,3788.70434,3376.0,391.0,0.0,21.7,1414398.0,251049.0,1163350.0,137315.0,328883.0,468618.0,228534.0,,,18.0
2003,1508407,Amazônia,3788.70434,3212.0,555.0,0.0,21.7,244205.0,29555.0,214650.0,36404.0,45265.0,101776.0,31206.0,,,391.0
2005,1508407,Amazônia,3788.70434,3323.1,443.9,0.0,21.7,304201.0,22005.0,282196.0,40781.0,123529.0,80069.0,37817.0,,,116.0
2016,1508407,Amazônia,3788.70434,3370.9,396.1,0.0,21.7,1157432.0,174177.0,983255.0,122495.0,325329.0,369161.0,166270.0,,,43.0
2010,1508407,Amazônia,3788.70434,3364.6,402.4,0.0,21.7,500256.0,55222.0,445034.0,63129.0,113862.0,190464.0,77579.0,,,39.0
2019,1508407,Amazônia,3788.70434,3374.5,392.5,0.0,21.7,1292069.0,214194.0,1077875.0,106014.0,292857.0,467951.0,211054.0,,,45.0
2009,1508407,Amazônia,3788.70434,3360.9,406.1,0.0,21.7,448707.0,49956.0,398751.0,41349.0,101771.0,184879.0,70753.0,,,42.0
2019,1500701,Amazônia,6924.44632,177.5,6395.5,217.5,133.9,213400.0,8142.0,205257.0,31427.0,8156.0,35744.0,129930.0,,,19006.0
2006,1500701,Amazônia,6924.44632,163.1,6409.9,217.5,133.9,52570.0,1711.0,50859.0,15232.0,4413.0,8038.0,23175.0,,,14023.0
2014,1500701,Amazônia,6924.44632,176.6,6396.4,217.5,133.9,167161.0,7947.0,159214.0,36805.0,11063.0,26807.0,84539.0,,,19831.0
2015,1500701,Amazônia,6924.44632,176.7,6396.3,217.5,133.9,180985.0,8384.0,172601.0,41579.0,10643.0,28956.0,91422.0,,,20732.0
2020,1500701,Amazônia,6924.44632,178.4,6394.6,217.5,133.9,228956.0,10795.0,218161.0,35374.0,6762.0,33511.0,142514.0,,,12889.0
2021,1500701,Amazônia,6924.44632,179.4,6393.6,217.5,133.9,259020.0,14631.0,244389.0,38552.0,7924.0,38004.0,159909.0,,,15808.0
2002,1500701,Amazônia,6924.44632,160.2,6412.8,217.5,133.9,34141.0,1619.0,32522.0,5513.0,5772.0,5596.0,15641.0,,,7572.0
2004,1500701,Amazônia,6924.44632,161.1,6411.9,217.5,133.9,38406.0,1590.0,36815.0,6148.0,5036.0,6916.0,18715.0,,,9601.0
2003,1500701,Amazônia,6924.44632,160.5,6412.5,217.5,133.9,35357.0,1796.0,33561.0,5545.0,4131.0,6096.0,17789.0,,,7795.0
2009,1500701,Amazônia,6924.44632,164.2,6408.8,217.5,133.9,85336.0,2487.0,82849.0,18160.0,4349.0,13849.0,46492.0,,,13007.0
2007,1500701,Amazônia,6924.44632,163.2,6409.8,217.5,133.9,64439.0,1747.0,62692.0,16219.0,3598.0,10049.0,32827.0,,,13555.0
2008,1500701,Amazônia,6924.44632,163.2,6409.8,217.5,133.9,71020.0,2012.0,69008.0,13479.0,4370.0,11357.0,39801.0,,,12524.0
2013,1500701,Amazônia,6924.44632,176.6,6396.4,217.5,133.9,154237.0,6236.0,148001.0,39923.0,10942.0,22962.0,74173.0,,,21756.0
2016,1500701,Amazônia,6924.44632,177.1,6395.9,217.5,133.9,180704.0,8200.0,172504.0,35765.0,11044.0,28682.0,97013.0,,,20908.0
2017,1500701,Amazônia,6924.44632,177.1,6395.9,217.5,133.9,204751.0,8421.0,196329.0,38740.0,11550.0,31271.0,114768.0,,,20405.0
2005,1500701,Amazônia,6924.44632,162.8,6410.2,217.5,133.9,48705.0,1819.0,46885.0,10346.0,4975.0,8424.0,23141.0,,,10085.0
2010,1500701,Amazônia,6924.44632,176.2,6396.8,217.5,133.9,95376.0,3163.0,92213.0,25526.0,4982.0,14066.0,47640.0,,,14847.0
2018,1500701,Amazônia,6924.44632,177.1,6395.9,217.5,133.9,206730.0,8459.0,198271.0,34360.0,9327.0,35726.0,118857.0,,,18698.0
2011,1500701,Amazônia,6924.44632,176.5,6396.5,217.5,133.9,113267.0,4267.0,108999.0,29402.0,6146.0,17036.0,56415.0,,,18562.0
2012,1500701,Amazônia,6924.44632,176.6,6396.4,217.5,133.9,130357.0,4909.0,125448.0,33894.0,10597.0,18954.0,62003.0,,,23073.0
2021,1500305,Amazônia,8515.1183,29.6,5480.0,288.7,2716.8,444236.0,12097.0,432139.0,174162.0,20325.0,46218.0,191434.0,,,27708.0
2011,1500305,Amazônia,8515.1183,28.9,5480.7,288.7,2716.8,190906.0,5102.0,185804.0,63356.0,13032.0,23857.0,85558.0,,,7744.0
2005,1500305,Amazônia,8515.1183,26.0,5483.6,288.7,2716.8,90649.0,1912.0,88737.0,29398.0,7262.0,12617.0,39461.0,,,1639.0
2013,1500305,Amazônia,8515.1183,29.2,5480.4,288.7,2716.8,262214.0,7921.0,254293.0,91093.0,18400.0,32058.0,112742.0,,,12057.0
2002,1500305,Amazônia,8515.1183,23.9,5485.7,288.7,2716.8,85243.0,1642.0,83601.0,44061.0,5311.0,9737.0,24492.0,,,10184.0
2003,1500305,Amazônia,8515.1183,24.7,5484.9,288.7,2716.8,83129.0,1856.0,81273.0,35949.0,6359.0,9361.0,29604.0,,,8928.0
2010,1500305,Amazônia,8515.1183,28.9,5480.7,288.7,2716.8,161293.0,3811.0,157482.0,55457.0,9665.0,20205.0,72155.0,,,5837.0
2016,1500305,Amazônia,8515.1183,29.4,5480.2,288.7,2716.8,318316.0,9298.0,309018.0,109614.0,18038.0,41330.0,140036.0,,,25923.0
2012,1500305,Amazônia,8515.1183,29.1,5480.5,288.7,2716.8,232238.0,7682.0,224556.0,70605.0,23709.0,29479.0,100762.0,,,10131.0
2019,1500305,Amazônia,8515.1183,29.6,5480.0,288.7,2716.8,368873.0,10224.0,358649.0,112191.0,16897.0,50629.0,178932.0,,,21815.0
2020,1500305,Amazônia,8515.1183,29.6,5480.0,288.7,2716.8,438582.0,11890.0,426692.0,161667.0,19412.0,52816.0,192798.0,,,23590.0
2006,1500305,Amazônia,8515.1183,27.0,5482.6,288.7,2716.8,93692.0,1851.0,91841.0,31563.0,6315.0,12786.0,41178.0,,,35.0
2007,1500305,Amazônia,8515.1183,27.1,5482.5,288.7,2716.8,103796.0,1978.0,101819.0,36575.0,5239.0,15184.0,44821.0,,,35.0
2004,1500305,Amazônia,8515.1183,24.9,5484.7,288.7,2716.8,90678.0,1775.0,88902.0,34712.0,9585.0,10661.0,33945.0,,,8503.0
2008,1500305,Amazônia,8515.1183,27.2,5482.4,288.7,2716.8,121092.0,2279.0,118813.0,41937.0,6294.0,16933.0,53648.0,,,5482.0
2014,1500305,Amazônia,8515.1183,29.4,5480.2,288.7,2716.8,301313.0,9039.0,292274.0,107846.0,21485.0,37298.0,125644.0,,,20533.0
2017,1500305,Amazônia,8515.1183,29.5,5480.1,288.7,2716.8,358271.0,8631.0,349640.0,133203.0,18344.0,43770.0,154324.0,,,28278.0
2015,1500305,Amazônia,8515.1183,29.4,5480.2,288.7,2716.8,324962.0,9686.0,315276.0,118390.0,25094.0,39792.0,131999.0,,,18943.0
2009,1500305,Amazônia,8515.1183,27.2,5482.4,288.7,2716.8,133902.0,2393.0,131509.0,47784.0,5745.0,18900.0,59080.0,,,5827.0
2018,1500305,Amazônia,8515.1183,29.5,5480.1,288.7,2716.8,357706.0,9435.0,348272.0,110608.0,16980.0,50506.0,170178.0,,,27828.0
2010,1506302,Amazônia,916.62061,111.0,195.4,430.7,179.5,77018.0,2532.0,74487.0,13190.0,4199.0,20635.0,36462.0,,,47.0
2002,1506302,Amazônia,916.62061,100.0,206.4,430.7,179.5,28341.0,821.0,27520.0,6428.0,1373.0,6946.0,12773.0,,,45.0
2004,1506302,Amazônia,916.62061,102.7,203.7,430.7,179.5,35825.0,1088.0,34737.0,7711.0,2014.0,9280.0,15733.0,,,46.0
2006,1506302,Amazônia,916.62061,103.4,203.0,430.7,179.5,45847.0,1607.0,44240.0,9030.0,1999.0,13073.0,20137.0,,,43.0
2011,1506302,Amazônia,916.62061,112.1,194.3,430.7,179.5,90257.0,3032.0,87225.0,15334.0,2981.0,24883.0,44028.0,,,42.0
2014,1506302,Amazônia,916.62061,113.5,192.9,430.7,179.5,122809.0,3797.0,119012.0,20745.0,4932.0,30154.0,63180.0,,,75.0
2005,1506302,Amazônia,916.62061,103.0,203.4,430.7,179.5,40860.0,1330.0,39530.0,8431.0,1640.0,11351.0,18108.0,,,47.0
2015,1506302,Amazônia,916.62061,113.6,192.8,430.7,179.5,143257.0,5429.0,137828.0,21675.0,7117.0,36751.0,72286.0,,,84.0
2018,1506302,Amazônia,916.62061,116.3,190.1,430.7,179.5,174926.0,7041.0,167885.0,23949.0,8402.0,48306.0,87227.0,,,94.0
2012,1506302,Amazônia,916.62061,112.5,193.9,430.7,179.5,100369.0,3127.0,97242.0,18366.0,3610.0,27583.0,47683.0,,,43.0
2007,1506302,Amazônia,916.62061,103.5,202.9,430.7,179.5,51872.0,1765.0,50107.0,8520.0,1968.0,15426.0,24193.0,,,43.0
2013,1506302,Amazônia,916.62061,113.0,193.4,430.7,179.5,113111.0,3765.0,109346.0,21053.0,3107.0,29283.0,55903.0,,,50.0
2021,1506302,Amazônia,916.62061,117.1,189.3,430.7,179.5,210371.0,8367.0,202004.0,36073.0,9154.0,46037.0,110740.0,,,123.0
2020,1506302,Amazônia,916.62061,116.7,189.7,430.7,179.5,193632.0,7772.0,185860.0,29084.0,8010.0,45509.0,103257.0,,,107.0
2008,1506302,Amazônia,916.62061,103.8,202.6,430.7,179.5,57750.0,1957.0,55794.0,9680.0,2047.0,16718.0,27348.0,,,41.0
2017,1506302,Amazônia,916.62061,116.2,190.2,430.7,179.5,165814.0,6157.0,159658.0,23443.0,7412.0,43110.0,85693.0,,,132.0
2003,1506302,Amazônia,916.62061,101.0,205.4,430.7,179.5,31574.0,1050.0,30524.0,7003.0,1583.0,7369.0,14569.0,,,47.0
2019,1506302,Amazônia,916.62061,116.6,189.8,430.7,179.5,181405.0,8152.0,173253.0,26675.0,8005.0,47927.0,90646.0,,,99.0
2009,1506302,Amazônia,916.62061,106.0,200.4,430.7,179.5,67163.0,2175.0,64988.0,10792.0,2624.0,19463.0,32108.0,,,48.0
2016,1506302,Amazônia,916.62061,113.8,192.6,430.7,179.5,151543.0,5927.0,145616.0,22499.0,7218.0,40975.0,74923.0,,,113.0
2012,1502756,Amazônia,700.51117,611.7,88.5,0.0,0.3,194200.0,9324.0,184876.0,56748.0,9674.0,38232.0,80223.0,,,138.0
2014,1502756,Amazônia,700.51117,612.6,87.6,0.0,0.3,249405.0,11731.0,237674.0,63167.0,17477.0,57065.0,99965.0,,,70.0
2009,1502756,Amazônia,700.51117,610.1,90.1,0.0,0.3,113693.0,4249.0,109445.0,33746.0,4810.0,27765.0,43124.0,,,392.0
2003,1502756,Amazônia,700.51117,582.3,117.9,0.0,0.3,51304.0,1688.0,49616.0,17358.0,2376.0,9882.0,20000.0,,,276.0
2002,1502756,Amazônia,700.51117,578.5,121.7,0.0,0.3,38081.0,1217.0,36865.0,9047.0,2082.0,8051.0,17685.0,,,276.0
2006,1502756,Amazônia,700.51117,603.7,96.5,0.0,0.3,87790.0,2814.0,84977.0,34270.0,4502.0,16752.0,29453.0,,,242.0
2011,1502756,Amazônia,700.51117,611.1,89.1,0.0,0.3,159552.0,7050.0,152502.0,40102.0,10115.0,33582.0,68703.0,,,265.0
2008,1502756,Amazônia,700.51117,609.2,91.0,0.0,0.3,91075.0,3432.0,87643.0,23663.0,4862.0,22024.0,37094.0,,,277.0
2020,1502756,Amazônia,700.51117,617.9,82.3,0.0,0.3,322762.0,19371.0,303391.0,54944.0,14602.0,74016.0,159828.0,,,692.0
2010,1502756,Amazônia,700.51117,610.5,89.7,0.0,0.3,136685.0,5244.0,131441.0,40600.0,8162.0,27578.0,55102.0,,,410.0
2013,1502756,Amazônia,700.51117,612.3,87.9,0.0,0.3,237892.0,10001.0,227891.0,74907.0,14372.0,46457.0,92155.0,,,104.0
2007,1502756,Amazônia,700.51117,606.8,93.4,0.0,0.3,89606.0,3249.0,86357.0,29794.0,4084.0,20655.0,31825.0,,,271.0
2004,1502756,Amazônia,700.51117,596.4,103.8,0.0,0.3,57344.0,1701.0,55642.0,16593.0,3237.0,11798.0,24014.0,,,232.0
2017,1502756,Amazônia,700.51117,616.4,83.8,0.0,0.3,292381.0,12240.0,280141.0,63211.0,15686.0,65377.0,135867.0,,,584.0
2018,1502756,Amazônia,700.51117,616.8,83.4,0.0,0.3,293528.0,13583.0,279945.0,44817.0,13857.0,72903.0,148368.0,,,585.0
2015,1502756,Amazônia,700.51117,613.1,87.1,0.0,0.3,260414.0,14213.0,246201.0,56475.0,17360.0,64568.0,107798.0,,,49.0
2016,1502756,Amazônia,700.51117,613.3,86.9,0.0,0.3,256931.0,13451.0,243481.0,49763.0,16645.0,62759.0,114314.0,,,25.0
2019,1502756,Amazônia,700.51117,617.1,83.1,0.0,0.3,291977.0,16010.0,275967.0,42897.0,13470.0,75404.0,144196.0,,,633.0
2005,1502756,Amazônia,700.51117,599.9,100.3,0.0,0.3,70495.0,2200.0,68295.0,23358.0,3626.0,14360.0,26951.0,,,232.0
2021,1502756,Amazônia,700.51117,618.2,82.0,0.0,0.3,420236.0,28398.0,391838.0,110682.0,17569.0,93597.0,169991.0,,,815.0
2007,1505106,Amazônia,27830.4581,1698.5,20153.2,4617.2,1361.6,208549.0,7653.0,200897.0,83470.0,10305.0,46824.0,60298.0,,,7468.0
2003,1505106,Amazônia,27830.4581,1545.4,20306.3,4617.2,1361.6,149636.0,6218.0,143418.0,65640.0,7282.0,29266.0,41230.0,,,4989.0
2019,1505106,Amazônia,27830.4581,1974.6,19877.1,4617.2,1361.6,977405.0,26941.0,950464.0,528614.0,48415.0,151212.0,222223.0,,,32391.0
2020,1505106,Amazônia,27830.4581,2017.0,19834.7,4617.2,1361.6,897960.0,31781.0,866179.0,419448.0,56389.0,149339.0,241003.0,4.24,584.0,16889.0
2018,1505106,Amazônia,27830.4581,1939.8,19911.9,4617.2,1361.6,640921.0,24419.0,616502.0,245164.0,35390.0,127669.0,208279.0,,,34805.0
2012,1505106,Amazônia,27830.4581,1837.6,20014.1,4617.2,1361.6,382378.0,12680.0,369698.0,147723.0,43382.0,68228.0,110365.0,,,22505.0
2021,1505106,Amazônia,27830.4581,2046.6,19805.1,4617.2,1361.6,965930.0,36196.0,929734.0,426321.0,106455.0,148005.0,248952.0,5.83,441.0,14974.0
2009,1505106,Amazônia,27830.4581,1767.5,20084.2,4617.2,1361.6,255495.0,9342.0,246153.0,96361.0,12308.0,58903.0,78581.0,,,5825.0
2015,1505106,Amazônia,27830.4581,1889.3,19962.4,4617.2,1361.6,533829.0,22799.0,511030.0,212183.0,34400.0,101539.0,162908.0,,,19255.0
2016,1505106,Amazônia,27830.4581,1899.5,19952.2,4617.2,1361.6,613189.0,24396.0,588793.0,251157.0,37689.0,116376.0,183571.0,,,14385.0
2004,1505106,Amazônia,27830.4581,1599.8,20251.9,4617.2,1361.6,166467.0,6369.0,160098.0,69319.0,10276.0,35089.0,45414.0,,,4949.0
2008,1505106,Amazônia,27830.4581,1739.8,20111.9,4617.2,1361.6,233861.0,8778.0,225083.0,87935.0,12705.0,52068.0,72375.0,,,6592.0
2017,1505106,Amazônia,27830.4581,1917.4,19934.3,4617.2,1361.6,624557.0,24787.0,599770.0,253173.0,37300.0,114030.0,195267.0,,,21149.0
2010,1505106,Amazônia,27830.4581,1812.0,20039.7,4617.2,1361.6,363169.0,12040.0,351128.0,175633.0,25339.0,64728.0,85429.0,,,8028.0
2014,1505106,Amazônia,27830.4581,1876.1,19975.6,4617.2,1361.6,477445.0,18883.0,458562.0,183687.0,33838.0,93016.0,148021.0,,,15941.0
2013,1505106,Amazônia,27830.4581,1853.1,19998.6,4617.2,1361.6,522300.0,16799.0,505501.0,255053.0,30914.0,87507.0,132027.0,,,19517.0
2005,1505106,Amazônia,27830.4581,1630.1,20221.6,4617.2,1361.6,176622.0,6276.0,170345.0,74079.0,10183.0,35973.0,50109.0,,,6428.0
2011,1505106,Amazônia,27830.4581,1827.6,20024.1,4617.2,1361.6,322745.0,12915.0,309830.0,124909.0,20068.0,65481.0,99372.0,,,14103.0
2002,1505106,Amazônia,27830.4581,1510.5,20341.2,4617.2,1361.6,131235.0,4379.0,126856.0,54477.0,10790.0,25669.0,35920.0,,,4686.0
2006,1505106,Amazônia,27830.4581,1658.8,20192.9,4617.2,1361.6,185944.0,6751.0,179193.0,77100.0,10127.0,38308.0,53658.0,,,6174.0
2007,1502764,Amazônia,17091.04824,6780.1,8844.7,1466.2,0.0,67752.0,1560.0,66192.0,45195.0,1442.0,5718.0,13837.0,,,1528.0
2004,1502764,Amazônia,17091.04824,5732.9,9891.9,1466.2,0.0,58282.0,760.0,57521.0,44036.0,1992.0,5109.0,6385.0,,,867.0
2014,1502764,Amazônia,17091.04824,7223.2,8401.6,1466.2,0.0,205328.0,3627.0,201701.0,140502.0,5401.0,15634.0,40164.0,,,3661.0
2008,1502764,Amazônia,17091.04824,6963.4,8661.4,1466.2,0.0,70769.0,1199.0,69570.0,45747.0,1503.0,6033.0,16287.0,,,1435.0
2003,1502764,Amazônia,17091.04824,5331.7,10293.1,1466.2,0.0,44722.0,886.0,43836.0,30752.0,2618.0,4496.0,5970.0,,,715.0
2016,1502764,Amazônia,17091.04824,7296.4,8328.4,1466.2,0.0,267417.0,5113.0,262303.0,183884.0,6030.0,20846.0,51544.0,,,5972.0
2010,1502764,Amazônia,17091.04824,7043.1,8581.7,1466.2,0.0,107977.0,1330.0,106647.0,76538.0,2187.0,7224.0,20698.0,,,1130.0
2006,1502764,Amazônia,17091.04824,6489.1,9135.7,1466.2,0.0,70251.0,991.0,69260.0,54336.0,1244.0,5194.0,8486.0,,,1262.0
2013,1502764,Amazônia,17091.04824,7197.6,8427.2,1466.2,0.0,186290.0,2706.0,183584.0,131083.0,3515.0,12036.0,36950.0,,,3520.0
2002,1502764,Amazônia,17091.04824,4983.5,10641.3,1466.2,0.0,37634.0,736.0,36897.0,26197.0,1889.0,3653.0,5159.0,,,773.0
2019,1502764,Amazônia,17091.04824,7407.5,8217.3,1466.2,0.0,286710.0,9893.0,276817.0,171898.0,6133.0,40435.0,58351.0,,,250.0
2020,1502764,Amazônia,17091.04824,7477.3,8147.5,1466.2,0.0,408489.0,12230.0,396259.0,276335.0,7885.0,46859.0,65180.0,,,
2018,1502764,Amazônia,17091.04824,7363.6,8261.2,1466.2,0.0,288969.0,5150.0,283819.0,166426.0,29004.0,29550.0,58839.0,,,1015.0
2021,1502764,Amazônia,17091.04824,7524.1,8100.7,1466.2,0.0,406927.0,14913.0,392014.0,267034.0,7685.0,52203.0,65093.0,,,
2015,1502764,Amazônia,17091.04824,7263.8,8361.0,1466.2,0.0,231360.0,4316.0,227044.0,161468.0,5283.0,16178.0,44115.0,,,3457.0
2017,1502764,Amazônia,17091.04824,7334.8,8290.0,1466.2,0.0,275438.0,5101.0,270337.0,188215.0,5822.0,22290.0,54010.0,,,970.0
